Name,Att.rush,Yds.rush,TD.rush,Rec.catch,Yds.catch,TD.catch,Cmp.pass,Att.pass,Yds.pass,TD.pass,Int.pass,FGA,FGM,XPM,Fmb,Tm,Pos
John Wolford,2,-1,0,0,0,0,1,4,5,0,1,0,0,0,0,LAR,NA
Johnny Hekker,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,LAR,p
Johnny Mundt,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,LAR,NA
Johnny Stanton,3,5,0,2,7,1,0,0,0,0,0,0,0,0,0,CLE,NA
Jonathan Taylor,209,1205,14,36,336,2,0,0,0,0,0,0,0,0,3,IND,rb
Jonathan Ward,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,NA
Jonnu Smith,5,29,0,25,259,1,0,0,0,0,0,0,0,0,1,NWE,te
Jordan Akins,1,3,0,21,184,0,0,0,0,0,0,0,0,0,2,HOU,te
Jordan Howard,51,274,3,0,0,0,0,0,0,0,0,0,0,0,0,PHI,rb
Jordan Love,9,19,0,0,0,0,24,41,258,1,1,0,0,0,2,GNB,qb
Josh Allen,69,383,3,0,0,0,274,410,3071,25,10,0,0,0,6,BUF,qb
Josh Gordon,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,KAN,wr
Josh Jacobs,111,420,6,30,198,0,0,0,0,0,0,0,0,0,0,LVR,rb
Josh Johnson,4,18,0,0,0,0,29,45,334,3,1,0,0,0,0,NYJ,qb
Josh Oliver,0,0,0,7,59,0,0,0,0,0,0,0,0,0,1,BAL,NA
Josh Palmer,1,6,0,15,168,1,0,0,0,0,0,0,0,0,0,LAC,wr
Josh Reynolds,0,0,0,13,160,1,0,0,0,0,0,0,0,0,0,2TM,wr
Josh Rosen,0,0,0,0,0,0,2,11,19,0,2,0,0,0,0,ATL,qb
Joshua Kelley,11,41,0,3,19,0,0,0,0,0,0,0,0,0,0,LAC,rb
Josiah Deguara,0,0,0,12,103,1,0,0,0,0,0,0,0,0,0,GNB,wr
JuJu Smith-Schuster,3,9,1,15,129,0,0,0,0,0,0,0,0,0,0,PIT,wr
Julio Jones,0,0,0,21,336,0,0,0,0,0,0,0,0,0,0,TEN,wr
Justin Fields,56,311,2,0,0,0,115,198,1361,4,8,0,0,0,9,CHI,qb
Justin Herbert,43,243,2,0,0,0,289,438,3230,24,10,0,0,0,1,LAC,qb
Justin Jackson,14,103,0,7,34,0,0,0,0,0,0,0,0,0,0,LAC,rb
Justin Jefferson,3,10,0,67,1027,6,2,3,35,0,0,0,0,0,1,MIN,wr
Justin Tucker,0,0,0,0,0,0,0,0,0,0,0,25,23,22,0,BAL,k
Juwan Johnson,0,0,0,9,108,3,0,0,0,0,0,0,0,0,0,NOR,te
Juwann Winfree,0,0,0,4,30,0,0,0,0,0,0,0,0,0,1,GNB,NA
K.J. Hill Jr.,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,LAC,NA
K.J. Osborn,1,10,0,31,365,2,0,0,0,0,0,0,0,0,0,MIN,wr
Ka'imi Fairbairn,0,0,0,0,0,0,0,0,0,0,0,12,9,6,0,HOU,k
Kadarius Toney,3,6,0,35,392,0,1,3,19,0,0,0,0,0,0,NYG,wr
Kaden Smith,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,NYG,te
Kalen Ballage,11,36,0,2,8,0,0,0,0,0,0,0,0,0,0,PIT,rb
Kalif Raymond,2,10,0,33,379,2,0,0,0,0,0,0,0,0,0,DET,wr
Kareem Hunt,76,381,5,20,161,0,0,0,0,0,0,0,0,0,0,CLE,rb
Ke'Shawn Vaughn,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,TAM,NA
Keelan Cole Sr.,0,0,0,19,299,0,0,0,0,0,0,0,0,0,0,NYJ,wr
Keenan Allen,0,0,0,81,895,2,0,0,0,0,0,0,0,0,1,LAC,wr
Keith Kirkwood,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,CAR,NA
Keith Smith,9,31,0,7,51,0,0,0,0,0,0,0,0,0,0,ATL,fb
Keke Coutee,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,IND,NA
Kendall Blanton,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,LAR,NA
Kendall Hinton,0,0,0,12,145,1,0,0,0,0,0,0,0,0,0,DEN,wr
Kendrick Bourne,6,78,0,42,623,5,1,1,25,1,0,0,0,0,1,NWE,wr
Kene Nwangwu,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,NA
Kenneth Gainwell,43,155,3,23,205,1,0,0,0,0,0,0,0,0,1,PHI,rb
Kenny Golladay,0,0,0,23,372,0,0,0,0,0,0,0,0,0,0,NYG,wr
Kenny Stills,1,1,0,5,64,1,0,0,0,0,0,0,0,0,0,NOR,wr
Kenyan Drake,62,254,2,29,283,1,0,0,0,0,0,0,0,0,1,LVR,rb
Kevin Rader,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,PIT,NA
Kevin White,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,NOR,wr
KhaDarel Hodge,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,DET,wr
Khalil Herbert,90,373,1,9,44,0,0,0,0,0,0,0,0,0,0,CHI,rb
Khari Blasingame,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,TEN,fb
Kirk Cousins,18,69,1,0,0,0,275,406,3013,23,3,0,0,0,6,MIN,qb
Kirk Merritt,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,MIA,NA
KJ Hamler,0,0,0,5,74,0,0,0,0,0,0,0,0,0,0,DEN,wr
Kyle Juszczyk,7,16,0,21,210,1,0,0,0,0,0,0,0,0,0,SFO,fb
Kyle Pitts,0,0,0,45,661,1,0,0,0,0,0,0,0,0,0,ATL,te
Kyle Rudolph,0,0,0,17,147,1,0,0,0,0,0,0,0,0,0,NYG,te
Kylen Granson,0,0,0,9,94,0,0,0,0,0,0,0,0,0,0,IND,NA
Kyler Murray,49,147,3,0,0,0,186,256,2276,17,7,0,0,0,7,ARI,qb
Kylin Hill,10,24,0,1,5,0,0,0,0,0,0,0,0,0,0,GNB,rb
La'Mical Perine,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NYJ,NA
Lamar Jackson,123,707,2,0,0,0,219,341,2612,15,12,0,0,0,5,BAL,qb
Laquon Treadwell,0,0,0,6,82,0,0,0,0,0,0,0,0,0,0,JAX,wr
Larry Rountree III,36,87,1,1,-1,0,0,0,0,0,0,0,0,0,0,LAC,rb
Latavius Murray,77,258,4,6,26,0,0,0,0,0,0,0,0,0,0,BAL,rb
Laviska Shenault Jr.,7,30,0,45,441,0,0,0,0,0,0,0,0,0,1,JAX,wr
Le'Veon Bell,31,83,2,1,-1,0,0,0,0,0,0,0,0,0,0,BAL,rb
Lee Smith,0,0,0,8,53,1,0,0,0,0,0,0,0,0,0,ATL,te
Leonard Fournette,139,621,7,51,354,1,0,1,0,0,0,0,0,0,1,TAM,rb
Lil'Jordan Humphrey,0,0,0,5,78,1,0,0,0,0,0,0,0,0,0,NOR,wr
Logan Thomas,0,0,0,15,148,2,0,0,0,0,0,0,0,0,1,WAS,te
Logan Woodside,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,NA
Luke Farrell,0,0,0,6,49,0,0,0,0,0,0,0,0,0,1,JAX,te
Luke Stocker,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,MIN,NA
Mac Jones,27,71,0,0,0,0,268,381,2850,16,8,0,0,0,4,NWE,qb
Mack Hollins,0,0,0,12,178,3,0,0,0,0,0,0,0,0,0,MIA,wr
Malcolm Brown,33,125,1,3,10,0,0,0,0,0,0,0,0,0,0,MIA,rb
Malik Taylor,0,0,0,2,14,0,0,0,0,0,0,0,0,0,1,GNB,NA
Malik Turner,0,0,0,7,51,2,0,0,0,0,0,0,0,0,0,DAL,NA
Marcedes Lewis,0,0,0,14,121,0,0,0,0,0,0,0,0,0,1,GNB,te
Marcus Johnson,2,-2,0,9,160,0,0,0,0,0,0,0,0,0,0,TEN,wr
Marcus Kemp,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,KAN,NA
Marcus Mariota,5,45,1,0,0,0,0,0,0,0,0,0,0,0,0,LVR,NA
Mark Andrews,0,0,0,60,761,5,0,0,0,0,0,0,0,0,1,BAL,te
Mark Ingram II,137,499,2,24,156,0,0,0,0,0,0,0,0,0,1,2TM,rb
Marlon Mack,28,101,0,2,8,0,0,0,0,0,0,0,0,0,0,IND,rb
Marquez Callaway,0,0,0,27,396,6,0,0,0,0,0,0,0,0,0,NOR,wr
Marquez Valdes-Scantling,0,0,0,17,309,2,0,0,0,0,0,0,0,0,0,GNB,wr
Marquise Brown,1,5,0,60,770,6,0,0,0,0,0,0,0,0,2,BAL,wr
Marquise Goodwin,2,-1,0,16,277,1,0,0,0,0,0,0,0,0,0,CHI,wr
Marvin Jones Jr.,0,0,0,46,529,3,0,0,0,0,0,0,0,0,0,JAX,wr
Mason Crosby,0,0,0,0,0,0,0,0,0,0,0,27,18,31,0,GNB,k
Mason Rudolph,4,36,0,0,0,0,30,50,242,1,1,0,0,0,1,PIT,qb
Matt Ammendola,0,0,0,0,0,0,0,0,0,0,0,19,13,14,0,NYJ,k
Matt Breida,21,109,1,6,67,2,0,0,0,0,0,0,0,0,1,BUF,rb
Matt Gay,0,0,0,0,0,0,0,0,0,0,0,21,20,31,0,LAR,k
Matt Prater,0,0,0,0,0,0,0,0,0,0,0,20,15,37,0,ARI,k
Matt Ryan,21,43,1,0,0,0,256,379,2617,16,11,0,0,0,5,ATL,qb
Matthew Stafford,24,37,0,0,0,0,266,400,3316,27,9,0,0,0,2,LAR,qb
Matthew Wright,0,0,0,0,0,0,0,0,0,0,0,13,10,8,0,JAX,k
Matthias Farley,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,TEN,NA
Maxx Williams,0,0,0,16,193,1,0,0,0,0,0,0,0,0,0,ARI,te
Mecole Hardman,5,36,0,42,424,1,0,0,0,0,0,0,0,0,3,KAN,wr
Mekhi Sargent,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,NA
Melvin Gordon III,135,605,5,22,166,2,0,0,0,0,0,0,0,0,2,DEN,rb
Michael Burton,3,9,0,1,11,0,0,0,0,0,0,0,0,0,0,KAN,NA
Michael Carter,111,430,4,32,308,0,0,0,0,0,0,0,0,0,1,NYJ,rb
Michael Gallup,0,0,0,17,228,0,0,0,0,0,0,0,0,0,0,DAL,wr
Michael Pittman Jr.,2,8,0,61,805,5,0,0,0,0,0,0,0,0,1,IND,wr
Mike Boone,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,DEN,NA
Mike Davis,96,306,1,30,160,1,0,0,0,0,0,0,0,0,2,ATL,rb
Mike Evans,1,10,0,50,695,10,0,0,0,0,0,0,0,0,0,TAM,wr
Mike Gesicki,0,0,0,52,596,2,0,0,0,0,0,0,0,0,0,MIA,te
Mike Glennon,2,2,0,0,0,0,16,25,196,1,2,0,0,0,1,NYG,qb
Mike Remmers,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,KAN,t
Mike Strachan,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,IND,NA
Mike Thomas,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,CIN,wr
Mike White,5,-1,0,0,0,0,88,132,953,5,8,0,0,0,0,NYJ,qb
Mike Williams,0,0,0,50,744,7,0,0,0,0,0,0,0,0,0,LAC,wr
Miles Boykin,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,BAL,NA
Miles Sanders,88,458,0,20,118,0,0,0,0,0,0,0,0,0,1,PHI,rb
Mitchell Trubisky,10,27,1,0,0,0,5,7,28,0,1,0,0,0,0,BUF,rb
Mo Alie-Cox,0,0,0,16,219,4,0,0,0,0,0,0,0,0,0,IND,te
Mohamed Sanu,0,0,0,15,177,0,0,0,0,0,0,0,0,0,0,SFO,wr
MyCole Pruitt,0,0,0,12,139,3,0,0,0,0,0,0,0,0,0,TEN,te
Myles Gaskin,139,482,3,43,212,4,0,0,0,0,0,0,0,0,2,MIA,rb
N'Keal Harry,0,0,0,8,117,0,0,0,0,0,0,0,0,0,0,NWE,wr
Najee Harris,196,708,5,52,351,2,0,0,0,0,0,0,0,0,0,PIT,rb
Nathan Peterman,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,NA
Nelson Agholor,2,5,0,32,416,3,0,0,0,0,0,0,0,0,0,NWE,wr
Nick Bawden,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,NYJ,NA
Nick Chubb,150,867,6,12,106,1,0,0,0,0,0,0,0,0,2,CLE,rb
Nick Folk,0,0,0,0,0,0,0,0,0,0,0,34,31,29,0,NWE,k
Nick Vannett,0,0,0,2,31,1,0,0,0,0,0,0,0,0,0,NOR,NA
Nick Westbrook-Ikhine,0,0,0,25,297,3,0,0,0,0,0,0,0,0,1,TEN,wr
Nico Collins,0,0,0,18,228,0,0,0,0,0,0,0,0,0,0,HOU,wr
Noah Brown,0,0,0,14,170,0,0,0,0,0,0,0,0,0,0,DAL,wr
Noah Fant,0,0,0,45,391,3,0,0,0,0,0,0,0,0,0,DEN,te
Noah Gray,0,0,0,4,18,1,0,0,0,0,0,0,0,0,0,KAN,NA
Nyheim Hines,48,237,2,29,230,0,0,0,0,0,0,0,0,0,2,IND,rb
O.J. Howard,0,0,0,14,135,1,0,0,0,0,0,0,0,0,0,TAM,te
Odell Beckham Jr.,2,14,0,24,331,1,0,0,0,0,0,0,0,0,0,2TM,wr
Olamide Zaccheaus,0,0,0,19,222,3,0,0,0,0,0,0,0,0,0,ATL,wr
P.J. Walker,5,18,0,0,0,0,30,54,287,0,2,0,0,0,2,CAR,qb
Parker Hesse,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,ATL,NA
Parris Campbell,0,0,0,10,162,1,0,0,0,0,0,0,0,0,0,IND,wr
Pat Freiermuth,0,0,0,40,327,6,0,0,0,0,0,0,0,0,1,PIT,te
Patrick Laird,1,4,0,3,17,0,0,0,0,0,0,0,0,0,0,MIA,NA
Patrick Mahomes II,44,238,1,0,0,0,294,449,3200,25,11,0,0,0,6,KAN,qb
Patrick Ricard,2,4,0,7,54,1,0,0,0,0,0,0,0,0,0,BAL,fb
Patrick Taylor,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,NA
Penny Hart,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,SEA,NA
Peyton Barber,38,146,1,3,31,0,0,0,0,0,0,0,0,0,1,LVR,rb
Pharaoh Brown,0,0,0,14,124,0,0,0,0,0,0,0,0,0,0,HOU,te
Pharoh Cooper,1,3,0,1,6,0,0,0,0,0,0,0,0,0,0,NYG,NA
Phillip Dorsett II,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2TM,NA
Phillip Lindsay,62,172,1,3,37,1,0,0,0,0,0,0,0,0,0,2TM,rb
Preston Williams,1,7,0,6,71,0,0,0,0,0,0,0,0,0,0,MIA,wr
Qadree Ollison,9,34,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,NA
Quez Watkins,1,3,0,28,431,0,0,0,0,0,0,0,0,0,0,PHI,wr
Quintez Cephus,0,0,0,15,204,2,0,0,0,0,0,0,0,0,0,DET,wr
Raheem Mostert,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,SFO,rb
Randall Cobb,1,1,0,28,375,5,0,0,0,0,0,0,0,0,1,GNB,wr
Randy Bullock,0,0,0,0,0,0,0,0,0,0,0,21,18,29,0,TEN,k
Rashaad Penny,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,rb
Rashard Higgins,0,0,0,15,185,1,0,0,0,0,0,0,0,0,0,CLE,wr
Rashod Bateman,0,0,0,25,301,0,0,0,0,0,0,0,0,0,0,BAL,wr
Ray-Ray McCloud,2,15,0,19,141,0,0,0,0,0,0,0,0,0,3,PIT,wr
Reggie Gilliam,3,3,0,2,15,0,0,0,0,0,0,0,0,0,0,BUF,fb
Rex Burkhead,37,96,1,8,65,0,0,1,0,0,0,0,0,0,0,HOU,rb
Rhamondre Stevenson,76,351,3,12,117,0,0,0,0,0,0,0,0,0,1,NWE,rb
Ricky Seals-Jones,0,0,0,23,230,2,0,0,0,0,0,0,0,0,0,WAS,te
Riley Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,DET,k
Rob Gronkowski,0,0,0,29,378,4,0,0,0,0,0,0,0,0,0,TAM,te
Robbie Gould,0,0,0,0,0,0,0,0,0,0,0,12,10,24,0,SFO,k
Robby Anderson,1,3,0,29,288,3,0,0,0,0,0,0,0,0,0,CAR,wr
Robert Tonyan,0,0,0,18,204,2,0,0,0,0,0,0,0,0,0,GNB,te
Robert Woods,8,46,1,45,556,4,0,0,0,0,0,0,0,0,0,LAR,wr
Rodney Smith,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,CAR,NA
Rodrigo Blankenship,0,0,0,0,0,0,0,0,0,0,0,14,11,7,0,IND,k
Ronald Jones II,59,264,3,4,39,0,0,0,0,0,0,0,0,0,2,TAM,rb
Rondale Moore,12,62,0,47,413,1,0,0,0,0,0,0,0,0,3,ARI,wr
Ross Dwelley,0,0,0,4,51,1,0,0,0,0,0,0,0,0,0,SFO,te
Royce Freeman,21,77,0,3,15,0,0,0,0,0,0,0,0,0,0,2TM,rb
Russell Gage,0,0,0,27,270,2,0,0,0,0,0,0,0,0,0,ATL,wr
Russell Wilson,26,118,1,0,0,0,144,222,1811,12,3,0,0,0,3,SEA,qb
Ryan Fitzpatrick,1,2,0,0,0,0,3,6,13,0,0,0,0,0,1,WAS,qb
Ryan Griffin,0,0,0,21,179,1,0,0,0,0,0,0,0,0,1,NYJ,te
Ryan Nall,1,4,0,1,4,0,0,0,0,0,0,0,0,0,0,CHI,NA
Ryan Succop,0,0,0,0,0,0,0,0,0,0,0,17,14,41,0,TAM,k
Ryan Tannehill,37,196,5,0,0,0,256,389,2774,14,13,0,0,0,7,TEN,qb
Salvon Ahmed,46,126,0,12,117,0,0,0,0,0,0,0,0,0,0,MIA,rb
Sam Darnold,37,185,5,0,0,0,182,306,1986,7,11,0,0,0,6,CAR,qb
Sam Ehlinger,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,NA
Samaje Perine,41,165,1,16,140,1,0,0,0,0,0,0,0,0,0,CIN,rb
Sammy Watkins,0,0,0,23,355,0,0,0,0,0,0,0,0,0,1,BAL,wr
Saquon Barkley,73,260,2,24,174,1,0,0,0,0,0,0,0,0,1,NYG,rb
Scottie Phillips,6,13,0,2,9,0,0,0,0,0,0,0,0,0,0,HOU,NA
Scotty Miller,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,TAM,NA
Sean Chandler,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,saf
Sean McKeon,0,0,0,4,27,1,0,0,0,0,0,0,0,0,0,DAL,te
Shi Smith,1,-3,0,3,18,0,0,0,0,0,0,0,0,0,0,CAR,NA
Sony Michel,79,305,1,11,62,1,0,0,0,0,0,0,0,0,2,LAR,rb
Stanley Morgan Jr.,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,CIN,NA
Stefon Diggs,0,0,0,67,847,7,0,0,0,0,0,0,0,0,1,BUF,wr
Stephen Anderson,0,0,0,11,100,1,0,0,0,0,0,0,0,0,0,LAC,te
Sterling Shepard,1,-9,0,32,324,1,0,0,0,0,0,0,0,0,0,NYG,wr
T.J. Hockenson,0,0,0,57,534,3,0,0,0,0,0,0,0,0,0,DET,te
T.Y. Hilton,0,0,0,13,155,1,0,0,0,0,0,0,0,0,0,IND,wr
Tajae Sharpe,0,0,0,21,213,0,0,0,0,0,0,0,0,0,0,ATL,wr
Tavon Austin,0,0,0,10,106,1,0,0,0,0,0,0,0,0,1,JAX,wr
Taylor Heinicke,49,279,1,1,-2,0,244,363,2613,16,10,0,0,0,5,WAS,qb
Taysom Hill,20,104,3,4,52,0,7,8,56,0,1,0,0,0,0,NOR,qb
Teddy Bridgewater,23,79,2,0,0,0,233,339,2518,15,5,0,0,0,1,DEN,qb
Tee Higgins,0,0,0,43,560,3,0,0,0,0,0,0,0,0,1,CIN,wr
Terrace Marshall Jr.,0,0,0,14,116,0,0,0,0,0,0,0,0,0,0,CAR,wr
Terry McLaurin,1,12,0,58,786,5,0,0,0,0,0,0,0,0,0,WAS,wr
Tevin Coleman,46,185,0,7,26,0,0,0,0,0,0,0,0,0,0,NYJ,rb
Tim Boyle,0,0,0,0,0,0,15,23,77,0,2,0,0,0,0,DET,qb
Tim Patrick,0,0,0,39,549,4,0,0,0,0,0,0,0,0,0,DEN,wr
Tom Brady,18,53,1,0,0,0,309,457,3403,30,9,0,0,0,3,TAM,qb
Tom Kennedy,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,DET,NA
Tommy Hudson,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,TEN,NA
Tommy Sweeney,0,0,0,9,44,1,0,0,0,0,0,0,0,0,1,BUF,te
Tommy Townsend,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,KAN,p
Tommy Tremble,2,7,1,13,120,1,0,0,0,0,0,0,0,0,0,CAR,te
Tony Jones Jr.,38,106,0,4,10,0,0,0,0,0,0,0,0,0,0,NOR,rb
Tony Pollard,100,531,1,29,256,0,0,0,0,0,0,0,0,0,1,DAL,rb
Travis Homer,11,66,0,11,128,0,0,0,0,0,0,0,0,0,0,SEA,rb
Travis Kelce,1,4,1,67,821,5,0,0,0,0,0,0,0,0,1,KAN,te
Trayveon Williams,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,NA
Tre' McKitty,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,LAC,te
Tre'Quan Smith,0,0,0,20,236,2,0,0,0,0,0,0,0,0,0,NOR,wr
Trent Sherfield,0,0,0,5,46,1,0,0,0,0,0,0,0,0,0,SFO,NA
Trenton Cannon,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2TM,NA
Trenton Irwin,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,CIN,NA
Trevon Wesco,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,NYJ,te
Trevor Lawrence,45,231,2,0,0,0,231,398,2369,9,10,0,0,0,6,JAX,qb
Trevor Siemian,7,21,1,0,0,0,99,173,1083,9,3,0,0,0,2,NOR,qb
Trey Lance,30,137,1,0,0,0,25,48,354,3,1,0,0,0,0,SFO,qb
Trey Sermon,41,167,1,3,26,0,0,0,0,0,0,0,0,0,0,SFO,rb
Trinity Benson,0,0,0,8,72,0,0,0,0,0,0,0,0,0,0,DET,wr
Tua Tagovailoa,25,68,3,0,0,0,165,234,1701,10,6,0,0,0,4,MIA,qb
Ty Johnson,48,186,1,25,271,2,0,0,0,0,0,0,0,0,2,NYJ,rb
Ty Long,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LAC,p
Ty Montgomery,10,27,0,11,85,0,0,0,0,0,0,0,0,0,0,NOR,wr
Ty'Son Williams,34,181,1,9,84,0,0,0,0,0,0,0,0,0,1,BAL,rb
Tyler Bass,0,0,0,0,0,0,0,0,0,0,0,23,20,34,0,BUF,k
Tyler Boyd,1,14,0,46,471,2,1,1,46,0,0,0,0,0,0,CIN,wr
Tyler Conklin,0,0,0,40,413,3,0,0,0,0,0,0,0,0,1,MIN,te
Tyler Davis,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,GNB,NA
Tyler Higbee,0,0,0,39,347,3,0,0,0,0,0,0,0,0,1,LAR,te
Tyler Huntley,10,50,0,0,0,0,31,47,258,0,1,0,0,0,1,BAL,qb
Tyler Johnson,0,0,0,19,225,0,0,0,0,0,0,0,0,0,0,TAM,wr
Tyler Kroft,0,0,0,10,104,1,0,0,0,0,0,0,0,0,0,NYJ,te
Tyler Lockett,0,0,0,50,813,3,0,0,0,0,0,0,0,0,0,SEA,wr
Tyreek Hill,8,94,0,84,932,8,0,0,0,0,0,0,0,0,2,KAN,wr
Tyrell Williams,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,DET,NA
Tyrod Taylor,16,136,3,0,0,0,86,137,921,5,4,0,0,0,3,HOU,qb
Tyron Johnson,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,JAX,NA
Van Jefferson,0,0,0,33,580,4,0,0,0,0,0,0,0,0,0,LAR,wr
Wayne Gallman Jr.,28,104,0,1,21,0,0,0,0,0,0,0,0,0,0,ATL,rb
Will Dissly,0,0,0,15,175,1,0,0,0,0,0,0,0,0,1,SEA,te
Will Fuller V,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,MIA,NA
Willie Snead IV,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,2TM,NA
Younghoe Koo,0,0,0,0,0,0,0,0,0,0,0,17,15,20,0,ATL,k
Zach Ertz,1,4,0,40,458,5,0,0,0,0,0,0,0,0,0,2TM,wr
Zach Gentry,0,0,0,7,70,0,0,0,0,0,0,0,0,0,0,PIT,te
Zach Pascal,1,9,0,34,340,3,0,0,0,0,0,0,0,0,1,IND,wr
Zach Wilson,10,25,1,0,0,0,118,205,1313,4,10,0,0,0,3,NYJ,qb
Zack Moss,75,265,4,18,166,1,0,0,0,0,0,0,0,0,2,BUF,rb
Zane Gonzalez,0,0,0,0,0,0,0,0,0,0,0,22,20,19,0,CAR,k
Zay Jones,1,4,0,14,236,1,0,0,0,0,0,0,0,0,0,LVR,wr
