PlayerName,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Brandon Coleman,NO,0,0,0,28.8,385.4,2.4,0.2,52.5
Albert Wilson,KC,1.8,12,0,30.5,380,1.9,0.2,50.6
Justin Hardy,ATL,0,0,0,34.5,384.1,2,0.2,50.1
Chris Conley,KC,0.2,0.7,0,29.9,362.4,2.3,0.2,50.1
James Jones,SD,0,0,0,25.6,348.3,2.3,0,48.8
Andrew Hawkins,CLE,1.4,8.3,0,34.4,385.5,1.8,0.8,48.6
Philly Brown,CAR,0.9,5.8,0,25.4,359.5,2,0.2,48.4
Dontrelle Inman,SD,0,0,0,26.1,360.2,2.1,1.1,46.2
Brian Quick,LA,0.1,0.2,0,25.2,349.3,1.9,0.1,45.8
Kenny Bell,TB,0,0,0,25.5,336.8,2,0,45.7
Mario Alford,CIN,0.1,0.3,0,23.6,326.6,2.1,0.1,45.1
J.J. Nelson,ARI,0.8,4.5,0,18.8,363,1.9,1.8,44.5
Quinton Patton,SF,0.1,0.3,0,29.2,369.1,1.4,0.6,43.9
Dwayne Harris,NYG,0.5,1.7,0,27.8,332.7,2,0.7,43.8
Andre Holmes,OAK,0,0,0,22,304.2,2.1,0.2,42.4
Jeff Janis,GB,0,0,0,20.3,284.3,2.4,0.2,42.2
Charles Johnson,MIN,0,0.3,0,24.5,335.7,1.4,0.2,41.7
Darrius Heyward-Bey,PIT,0,0,0,23.1,304.2,1.9,0.2,41.4
Leonte Carroo,MIA,0,0,0,22.9,312.3,1.9,0.8,41.3
Marqise Lee,JAC,2.7,16.4,0.1,23.7,293.4,1.6,0.2,40.9
Pharoh Cooper,LA,2.3,14.4,0,26.2,323.4,1.3,0.8,40.2
Leonard Hankerson,BUF,0,0,0,23.7,289.3,1.9,0.1,40.1
Brian Hartline,FA,0,0,0,22.5,287.5,1.7,0.1,38.9
Brice Butler,DAL,0.1,0.3,0,18.4,298.9,1.5,0.2,38.7
Rashad Greene,JAC,0.1,0.2,0,26.3,281.2,1.8,0.2,38.5
DeAndre Smelter,SF,0,0,0,22.7,279,1.6,0.1,37.5
Ty Montgomery,GB,3.3,19.2,0.1,21.6,226.3,2,0.2,36.5
Devin Fuller,ATL,0,0,0,19,245,2,0,36.5
Marquess Wilson,CHI,0,0,0,21.4,285,1.3,0.1,36.2
Josh Huff,PHI,0.1,0.1,0,22.5,284.2,1.5,0.8,36
Taylor Gabriel,CLE,0.1,0.3,0,23.7,290.7,1.4,0.7,35.9
Nate Washington,NE,0,0,0,18.6,254,1.6,0.1,34.5
Louis Murphy,TB,0,0,0,19.6,272.8,1.2,0.2,34.1
De'Anthony Thomas,KC,13.3,66.1,0.6,21.8,167.9,1.2,0.2,34
Bennie Fowler,DEN,0,0,0,21.4,252.6,1.5,0.2,33.8
Devin Smith,NYJ,0,0,0,19.1,265.1,1.5,1,33.3
Paul Richardson,SEA,0,0,0,17.6,246.2,1.3,0.1,32.1
Terrelle Pryor,CLE,1.1,6.8,0,18.2,242.2,1.3,0.4,32
Quincy Enunwa,NYJ,0,0,0,19,253.4,1.1,0.2,31.8
Tajae Sharpe,TEN,0,0,0,19.4,245.4,1.2,0.9,29.8
Dezmin Lewis,BUF,0.3,1,0,17,192,2,1,29.3
Harry Douglas,TEN,0.2,1.9,0,21.2,253.4,0.8,0.7,29
Stedman Bailey,FA,0.1,0.3,0,17.7,251.3,0.7,0.1,29
Jordan Norwood,DEN,0,0,0,19.6,220.6,1.2,0.2,28.6
Ryan Grant,WAS,0,0,0,17.9,217.6,1.1,0.2,28
Nick Williams,KC,0.3,1,0,15,179.7,1.5,0.2,26.8
Jeremy Kerley,DET,0,-0.1,0,16,192.6,1.2,0.2,26.4
Jared Abbrederis,GB,0,0,0,15.9,200.1,1.1,0.2,26.4
Cody Latimer,DEN,0.1,0.3,0,15.9,202,1,0.2,26
Adam Humphries,TB,0,0,0,18.8,202.8,0.9,0.2,25.5
Keshawn Martin,NE,0,0,0,15.2,190.2,1.1,0.1,25.3
Braxton Miller,HOU,6,34.4,0.1,14.5,176.7,0.9,0.8,25.1
TJ Jones,DET,0.2,-0.2,0,15.9,217,1.1,1.8,25
T.J. Graham,PHI,0,0,0,13.8,179,1.1,0.2,24.3
Chris Givens,PHI,0.1,0.3,0,13.9,194.4,0.8,0.2,23.7
Corey Fuller,DET,0,0,0,11.3,165.8,1,0.1,22.4
Jaron Brown,ARI,0,0,0,12.3,164.6,1,0.2,22.3
Andre Johnson,TEN,0,0,0,13.2,170.3,1.2,1.2,22.2
Rashard Higgins,CLE,0,0,0,14.2,183.7,0.9,0.9,21.8
Chris Matthews,BAL,0,0,0,12,153,1.1,0.1,21.7
Malcolm Mitchell,NE,0,0,0,12.1,158.2,1,0.2,21.6
Tyrell Williams,SD,0.1,0.3,0,11.1,145.8,1,0,20.8
Josh Boyce,FA,0,0,0,13,175.5,0.5,0,20.6
Griff Whalen,MIA,0,0,0,15,178.5,0.7,1.1,19.8
Josh Bellamy,CHI,0,0,0,11,145.2,0.8,0.1,19.2
Jerome Simpson,SF,0,0,0,12.1,162.4,0.5,0.1,18.9
Kenbrell Thompkins,NYJ,0.1,0.5,0,14.5,163.7,0.4,0.2,18.6
Aaron Dobson,NE,0,0,0,10,135,0.9,0.1,18.4
Kolby Listenbee,BUF,0,0,0,10,143.5,0.5,0,17.4
Keith Mumphery,HOU,0,0,0,9.9,129.6,0.7,0.1,17.1
Devin Street,DAL,0.2,0.8,0,11.2,132,0.7,0.1,17
Donteea Dye,TB,0,0,0,10.1,125.2,0.8,0.1,17
Brandon Tate,CIN,0,0.1,0,9.3,123.6,0.7,0.1,16.2
Cordarrelle Patterson,MIN,1.1,6.9,0,11.8,146.3,0.2,0.1,16.1
Chris Moore,BAL,0,0,0,9,148.5,0.5,0.8,16.1
Ricardo Louis,CLE,0,0,0,11,146.5,0.4,0.9,15.3
Russell Shepard,TB,0,0,0,8.1,106,0.7,0.1,14.6
Deonte Thompson,CHI,0,0,0,5.8,92.7,0.8,0,14.1
Keenan Reynolds,BAL,2,14,0,7,85,1,1,13.9
Demarcus Robinson,KC,0,0,0,10.7,126,0.5,0.8,13.8
Tyreek Hill,KC,0,0,0,7,77,1,0,13.7
Michael Campanaro,BAL,0.7,2.8,0,8.8,97.8,0.6,0.2,13.6
Rashad Ross,WAS,0,0,0,6,88.7,0.8,0,13.6
Jeremy Butler,BAL,0,0,0,10.4,127.8,0.1,0,13.5
Kenny Lawler,SEA,0,0,0,8,128,0,0,12.8
Marquise Goodwin,BUF,0.1,0.5,0,5.9,87,0.6,0.1,12.4
Greg Salas,BUF,0,0.1,0,7.4,103,0.2,0,11.7
Javontee Herndon,SD,0.3,1.7,0,7.2,77.5,0.6,0,11.6
Jakeem Grant,MIA,6,34,0,7,81,0,0,11.5
Bryan Walters,JAC,0,0,0,10,112,0,0,11.2
Mike Thomas,FA,0,0,0,7.4,106.8,0.1,0,11.2
Marc Mariani,CHI,0.4,2.7,0,6.9,98.2,0.2,0,11.2
Keyarris Garrett,CAR,0,0,0,8,111,0,0,11.1
Walter Powell,BUF,0,0,0,6.5,84.6,0.4,0,10.7
Daniel Braverman,CHI,0,0,0,10,105,0,0,10.5
Jeremy Ross,NYJ,0.2,1,0,4.8,56.8,0.8,0,10.4
Cameron Meredith,CHI,0,0,0,9,99,0,0,9.9
Kevin Smith,FA,0,0,0,5.6,75.5,0.3,0,9.4
Quan Bray,IND,0,0,0,7,79.5,0.2,0,9.3
DeAndrew White,SF,0,0,0,6.5,79.9,0.2,0,9
Hakeem Nicks,FA,0,0,0,7,89,0,0,8.9
Rod Streater,KC,0,0,0,7.1,86.1,0,0,8.7
Jordan Payton,CLE,0,0,0,5.9,73.9,0.2,0,8.4
Kaelin Clay,FA,0,0,0,5.9,69,0.2,0,7.9
Kevin Norwood,CAR,0,0,0,5.7,67.2,0.2,0.1,7.9
Aldrick Robinson,ATL,0,0,0,5.9,73.2,0.1,0,7.8
DeVier Posey,DEN,0,0,0,5.8,68.7,0.2,0,7.8
Charone Peake,NYJ,0,0,0,6,77,0,0,7.7
Devin Hester,FA,0.3,1.4,0,4.8,61,0.3,0.1,7.7
Myles White,NYG,0,0,0,5,62.8,0.2,0,7.5
Stephen Hill,CAR,0,0,0,5,73,0,0,7.3
Bradley Marquez,LA,0,0,0,7,64.1,0.1,0,7.2
Lucky Whitehead,DAL,0.5,2.1,0,6.3,60.1,0.1,0,7.1
Marcus Easley,BUF,0,0,0,4.5,67.5,0,0,6.8
Adam Thielen,MIN,0.7,6.8,0,5.7,58.8,0,0,6.6
Frankie Hammond,KC,0,0,0,4.7,57.7,0.1,0,6.5
Brenton Bersin,CAR,0,0,0,8,105,0,2,6.5
Tre McBride,TEN,0.3,1,0,1,3,1,0,6.4
Jarrett Boykin,BUF,0,0,0,4.2,51.5,0.1,0,5.8
Matt Hazel,MIA,0,0,0,4.6,51,0.1,0,5.4
Eric Weems,ATL,0.2,0.5,0,2.9,36,0.1,0,4.5
James Wright,CIN,4,22,0,2,22,0,0,4.4
Andre Roberts,DET,0,0,0,4,44,0,0,4.4
Ifeanyi Momah,ARI,0,0,0,3,39,0,0,3.9
Andre Caldwell,DET,0.3,0.9,0,3,25.9,0.1,0,3.3
Marlon Moore,CLE,0,0,0,2,24,0,0,2.4
Brian Tyms,FA,0,0,0,2,23,0,0,2.3
Trevone Boykin,SEA,5,19,0,0,0,0,0,1.9
Brittan Golden,ARI,0,0,0,0,7,0,0,0.7
Geremy Davis,NYG,0,0,0,0,5,0,0,0.5
Seth DeValve,CLE,0,0,0,0,1,0,0,0.1
Trey Burton,PHI,0,0,0,0,1,0,0,0.1
Vincent Brown,FA,0,0,0,0,0,0,0,0
Jonathan Krause,TB,0,0,0,0,0,0,0,0
Justin Blackmon,JAC,0,0,0,0,0,0,0,0
Vince Mayle,DAL,1,0,0,0,0,0,0,0
Dres Anderson,SF,0,0,0,0,0,0,0,0
Kashif Moore,KC,0,0,0,0,0,0,0,0
LaRon Byrd,CAR,0,0,0,0,0,0,0,0
Nathan Palmer,OAK,0,0,0,0,0,0,0,0
Darren Waller,BAL,0,0,0,0,0,0,0,0
Rodney Smith,DAL,0,0,0,0,0,0,0,0
Tavarres King,NYG,0,0,0,0,0,0,0,0
Cobi Hamilton,PIT,0,0,0,0,0,0,0,0
Demarcus Ayers,PIT,0,0,0,0,0,0,0,0
Marcus Lucas,CAR,0,0,0,0,0,0,0,0
Trevor Davis,GB,0,0,0,0,0,0,0,0
Moritz Boehringer,MIN,0,0,0,0,0,0,0,0
Lance Moore,FA,0,0,0,0,0,0,0,0
Marques Colston,FA,0,0,0,0,0,0,0,0
Matt Slater,NE,0,0,0,0,0,0,0,0
Arrelious Benn,JAC,0,0,0,0,0,0,0,0
Mike Williams,KC,0,0,0,0,0,0,0,0
Kyle Williams,NYJ,0,0,0,0,0,0,0,0
Greg Little,BUF,0,0,0,0,0,0,0,0
