PlayerName,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
D'Onta Foreman,HOU,80.4,319.7,2.3,13.6,96.5,0.2,1,54.6
Jerick McKinnon,MIN,60.3,236.9,1.1,27.7,192.7,1,1.1,53.5
Alvin Kamara,NO,42.3,178.8,1.5,28.2,222,0.9,1,52.5
Devontae Booker,DEN,75.6,295.3,1.5,16.5,130.2,0.5,2.3,50.4
Marlon Mack,IND,53.9,216.3,1.6,16.7,129.6,0.6,0.8,46
Donnel Pumphrey,PHI,63.9,257.2,1.2,17.3,129.3,0.3,1.4,44.7
Damien Williams,MIA,40.6,149.5,1,19.3,168.2,1.4,1.1,44.2
Alfred Morris,DAL,68.4,284.8,1.8,5.9,37.6,0.2,0.6,43.4
Wendell Smallwood,PHI,70,286.5,1.6,9.2,67,0.1,1.6,42.4
James Conner,PIT,55.6,226.5,2.1,9.8,74.7,0.2,0.9,41.6
Zach Zenner,DET,50,190.2,1.8,11.9,97.7,0.1,0.5,39.6
Marcel Reece,SEA,10,21.0,0.1,26,278,1.2,0,37.7
Tarik Cohen,CHI,45.4,199.3,1.2,15.7,127.1,0.3,1.9,37.7
Kyle Juszczyk,SF,7.3,28.1,0.3,27.7,219.3,1.4,0.2,34.5
Kenyan Drake,MIA,45.1,193.6,1.2,10.2,74.7,0.2,0.9,33.6
Chris Ivory,JAC,52.9,204.5,1.6,10,76.5,0.1,2.6,33
Wayne Gallman,NYG,52.8,204.5,1.3,9.3,71.1,0.1,1.8,32.3
Andre Ellington,ARI,27.2,111.2,0.8,15.6,131.2,0.5,0.3,31.6
Elijah McGuire,NYJ,42.9,176.7,1,12.2,94.9,0.2,1.5,31.3
Branden Oliver,LAC,44.6,169.1,1,11.8,96.2,0.4,1.9,30.9
Jeremy Langford,CHI,42.3,166.9,1,8.9,70.8,0.2,0.4,30.6
Mike Tolbert,BUF,35,135.2,1,11.2,80.6,0.5,0.4,30.2
Kerwynn Williams,ARI,34.8,166.0,1.2,8.3,62.3,0.2,0.9,30
Lance Dunbar,LAR,29.8,117.8,0.7,15.4,118.5,0.5,0.7,29.3
Chris Johnson,ARI,47.4,196.2,1.3,2.1,17.9,0,0.2,29.1
Alfred Blue,HOU,43.5,171.4,0.8,9.5,62.5,0.2,1,27.4
Charcandrick West,KC,35.7,135.5,1.1,8.4,64.6,0.3,1.2,25.7
Aaron Ripkowski,GB,20,93.4,1.6,7.2,52.8,0.5,0.9,25.3
Aaron Jones,GB,33.1,133.8,0.9,6.2,49.3,0.1,0.1,24.4
Elijah Hood,OAK,34.6,144.3,1.3,5.2,40.7,0.2,1.5,24.2
Kenneth Farrow,LAC,36.1,132.8,0.9,8.1,58.8,0.1,0.5,24.1
John Kuhn,NO,10.4,33.6,1.7,9.9,59.8,0.3,0.1,21.2
Andre Williams,LAC,33.3,123.8,0.8,3,23.7,0.2,0.2,19.9
Orleans Darkwa,NYG,26.8,98.6,0.8,7,48.3,0.2,0.9,19.4
Benny Cunningham,CHI,19.1,80.6,0.3,11.6,88.6,0.2,0.9,18.1
Brian Hill,ATL,24.6,98.6,0.9,3.1,23.7,0.1,0.1,17.7
Javorius Allen,BAL,27.6,104.0,0.5,5.1,36.1,0.1,0.3,17.5
Jeremy McNichols,TB,23.3,93.1,0.5,6.1,45.1,0.1,0.3,17
Shaun Draughn,NYG,23.9,89.8,0.5,5.9,45.4,0.2,0.3,16.7
Kenjon Barner,LAC,28.1,106.9,0.6,6.2,46.7,0.2,2,16.1
Cameron Artis-Payne,CAR,21.6,84.4,0.9,1.5,15.6,0.1,0.2,15.1
Matt Asiata,DET,15.6,57.9,0.8,5.8,45.9,0,0.1,15
Malcolm Brown,LAR,21.9,81.5,0.4,6.4,46.8,0.1,0.5,14.8
Ka'Deem Carey,CHI,24.2,93.3,0.4,3.5,28.8,0.1,0.3,14.6
Jamize Olawale,OAK,10.3,40.0,0.3,6.1,59.7,0.3,0,13.7
Fitzgerald Toussaint,PIT,18.8,76.1,0.4,4.2,34.7,0.1,0.2,13.6
Andy Janovich,DEN,5.3,27.2,0.6,7.2,57,0.1,0,13
Travaris Cadet,NO,4.5,18.5,0.1,12.5,94.6,0.3,0.2,12.8
Dwayne Washington,DET,21,79.3,0.4,3.9,25.3,0,0.2,12.6
Alex Collins,SEA,16.2,67.7,0.4,3.5,29.5,0.1,0.4,12
Brandon Wilds,CLE,15.2,56.4,0.4,3.2,27.7,0,0.1,10.7
Fozzy Whittaker,CAR,13.1,55.5,0.3,3.9,31.6,0.1,0.2,10.6
Knile Davis,PIT,14.5,52.7,0.3,4.1,28.7,0.1,0.2,10.5
Terron Ward,ATL,15.2,63.0,0.2,2.9,24.4,0.1,0.1,10.3
Lorenzo Taliaferro,BAL,13.5,49.8,0.4,4,25.5,0.1,0.1,10.2
De'Angelo Henderson,DEN,16.9,61.9,0.4,2.1,15.5,0,0.1,9.6
Tyler Ervin,HOU,5.4,20.8,0.1,6.7,55.1,0.2,0,9.5
Devante Mays,GB,10,41.0,0.3,2,16,0.1,0.1,7.9
Kapri Bibbs,SF,12.2,50.6,0.1,2.1,20.2,0.1,0.2,7.8
Darrel Young,CAR,4.4,18.6,0.2,3.9,33.6,0.2,0,7.6
Corey Grant,JAC,10.5,43.3,0.3,1.2,12.3,0.2,0.2,7.6
Mack Brown,WAS,9,39.0,0.4,2.2,14.4,0,0.1,7.4
C.J. Spiller,KC,7.7,29.0,0,4.6,35.6,0.2,0.2,7.3
Chris Carson,SEA,10,36.0,0.3,2,15,0.1,0.1,7.3
Peyton Barber,TB,10.7,45.0,0.3,2,14.3,0,0.2,7.2
Patrick DiMarco,BUF,5.2,19.0,0.1,5.3,38.7,0.2,0.1,7.2
Josh Ferguson,IND,9.3,28.5,0.1,5.6,40.5,0,0.2,6.9
John Crockett,OAK,10,40.0,0.2,2,12,0.1,0.1,6.8
Jonathan Grimes,JAC,7,32.0,0.1,4.3,31,0.1,0.2,6.8
Derek Watt,LAC,3.9,15.9,0.2,3.8,41.3,0,0,6.7
Khalfani Muhammad,TEN,10,36.3,0.2,1.9,14.4,0.1,0.1,6.7
Bobby Rainey,BAL,9.1,36.8,0.2,2.5,15,0,0.2,6
Jalston Fowler,TEN,6,20.1,0.1,3,26.3,0.1,0.1,5.7
Akeem Hunt,HOU,7.7,36.0,0.2,2.1,14,0,0.2,5.6
T.J. Logan,ARI,8,29.5,0.2,1.5,11.5,0.1,0.1,5.1
Raheem Mostert,SF,6.4,26.8,0.2,2.1,14,0,0.2,4.9
Juwan Thompson,DEN,8.6,31.9,0.1,2.1,14.3,0,0.3,4.8
Brandon Bolden,NE,3.9,13.9,0,2.5,20.1,0.2,0.2,4.3
Daniel Lasco,NO,5.5,19.7,0.1,2.3,16,0.1,0.1,4.3
Rod Smith,DAL,3.4,12.0,0.1,2.4,16.5,0.1,0,4.1
Troymaine Pope,IND,8,27.0,0.1,1,9,0,0.1,4
Keith Smith,DAL,4.2,16.1,0.2,2.2,14.2,0,0,3.9
James Develin,NE,3.2,10.2,0.1,2.9,22.5,0,0,3.8
Jay Prosch,HOU,2.8,9.9,0.1,2.5,21.7,0,0,3.5
Dan Vitale,CLE,3.1,11.1,0.1,2.5,16.2,0,0,3.1
Taiwan Jones,BUF,3.7,14.7,0,1.3,10.7,0.1,0.2,3
Anthony Sherman,KC,3.1,12.8,0.1,1.8,10.5,0,0,2.6
Roosevelt Nix,PIT,1.6,5.3,0,1.7,9.8,0,0,1.7
Marquez Williams,JAC,2,7.0,0,1,7,0,0,1.4
Jordan Todman,NYJ,3,17.0,0,0,0,0,0.2,1.3
Marcus Murphy,NYJ,2.5,9.0,0.1,0.5,4,0,0.2,1.2
Sam Rogers,LAR,2,5.0,0,1,6,0,0,1.1
Michael Burton,CHI,1,1.0,0,1,8,0.1,0.2,1.1
Austin Johnson,TB,8.3,33.8,0.1,3.8,30.4,0,0,0
Ronnie Hillman,DAL,17.2,63.3,0.4,5.3,38.9,0,0,0
Matt Jones,WAS,6.7,27.9,0,2,22.8,0,0,0
Byron Marshall,PHI,8.3,32.8,0.2,3.3,19.4,0,0,0
Ryan Hewitt,CIN,3.9,10.8,0.1,1.7,12.8,0,0,0
Cedric Peerman,CIN,15.8,55.9,0.3,7,43.5,0,0,0
George Atkinson,OAK,0,0.0,0,0,0,0,0,0
Joe Banyard,BUF,13.6,44.3,0.2,6.3,39.7,0,0,0
Terrell Watson,PIT,8,33.9,0.2,3.2,21.3,0,0,0
Joe Kerridge,GB,4.4,14.7,0.1,2.8,16.6,0,0,0
Senorise Perry,MIA,8.4,35.7,0.3,5.5,42.1,0,0,0
Bernard Pierce,DEN,7.8,30.9,0.1,4,30.6,0,0,0
Mike Davis,SEA,1.6,4.7,0,9.1,66.6,0,0,0
D.J. Foster,NE,12,45.9,0.2,2.7,18.6,0,0,0
Storm Johnson,MIA,8.4,35.7,0.3,5.5,42.1,0,0,0
