Name,Att.rush,Yds.rush,TD.rush,Rec.catch,Yds.catch,TD.catch,Cmp.pass,Att.pass,Yds.pass,TD.pass,Int.pass,FGA,FGM,XPM,Fmb,Tm,Pos
Courtland Sutton,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,DEN,wr
Cullen Gillaspia,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,HOU,NA
Curtis Samuel,26,112,2,49,445,3,0,0,0,0,0,0,0,0,0,CAR,wr
D.J. Chark,0,0,0,41,534,4,0,0,0,0,0,0,0,0,0,JAX,wr
D.J. Foster,1,2,0,1,7,0,0,0,0,0,0,0,0,0,0,ARI,NA
D.J. Moore,1,21,0,46,863,4,0,1,0,0,0,0,0,0,0,CAR,wr
D.K. Metcalf,0,0,0,48,862,9,0,0,0,0,0,0,0,0,1,SEA,wr
D'Andre Swift,70,331,4,31,275,2,0,0,0,0,0,0,0,0,1,DET,rb
D'Ernest Johnson,29,142,0,2,9,0,0,0,0,0,0,0,0,0,1,CLE,rb
D'Onta Foreman,18,67,0,1,5,1,0,0,0,0,0,0,0,0,0,TEN,rb
DaeSean Hamilton,0,0,0,15,185,2,0,0,0,0,0,0,0,0,1,DEN,wr
Dak Prescott,18,93,3,1,11,1,151,222,1856,9,4,0,0,0,3,DAL,qb
Dallas Goedert,0,0,0,23,263,2,0,0,0,0,0,0,0,0,0,PHI,te
Dalton Keene,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,NWE,NA
Dalton Schultz,0,0,0,39,408,3,0,0,0,0,0,0,0,0,1,DAL,te
Dalvin Cook,201,1069,13,25,234,1,0,0,0,0,0,0,0,0,3,MIN,rb
Damien Harris,96,514,2,3,37,0,0,0,0,0,0,0,0,0,0,NWE,rb
Damiere Byrd,1,11,0,32,469,1,0,0,0,0,0,0,0,0,2,NWE,wr
Damion Ratley,0,0,0,4,63,0,0,0,0,0,0,0,0,0,1,NYG,NA
Dan Arnold,0,0,0,17,208,1,0,0,0,0,0,0,0,0,1,ARI,te
Dan Bailey,0,0,0,0,0,0,0,0,0,0,0,10,8,24,0,MIN,k
Daniel Carlson,0,0,0,0,0,0,0,0,0,0,0,23,21,31,0,LVR,k
Daniel Jones,49,384,1,0,0,0,212,334,2122,8,9,0,0,0,7,NYG,qb
Danny Amendola,1,2,0,28,411,0,0,0,0,0,0,0,0,0,0,DET,wr
Dare Ogunbowale,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,JAX,NA
Darian Thompson,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,fs
Darius Slayton,2,-1,0,38,584,3,0,0,0,0,0,0,0,0,1,NYG,wr
Darnell Mooney,1,-3,0,33,351,2,0,0,0,0,0,0,0,0,1,CHI,wr
Darrel Williams,20,80,1,12,82,0,0,0,0,0,0,0,0,0,0,KAN,rb
Darrell Daniels,0,0,0,6,83,1,0,0,0,0,0,0,0,0,0,ARI,te
Darrell Henderson,110,491,4,13,129,1,0,0,0,0,0,0,0,0,0,LAR,rb
Darren Fells,0,0,0,19,275,3,0,0,0,0,0,0,0,0,0,HOU,te
Darren Waller,0,0,0,60,519,5,0,0,0,0,0,0,0,0,1,LVR,te
Darrius Shepherd,0,0,0,5,46,0,0,0,0,0,0,0,0,0,1,GNB,NA
Darrynton Evans,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,NA
Darwin Thompson,13,52,0,0,0,0,0,0,0,0,0,0,0,0,1,KAN,rb
Daurice Fountain,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,IND,NA
Davante Adams,0,0,0,68,847,10,0,0,0,0,0,0,0,0,1,GNB,wr
David Johnson,103,408,3,16,161,1,0,0,0,0,0,0,0,0,1,HOU,rb
David Montgomery,131,472,1,30,212,1,0,0,0,0,0,0,0,0,1,CHI,rb
David Moore,5,46,0,24,337,4,0,0,0,0,0,0,0,0,1,SEA,wr
David Njoku,0,0,0,8,102,2,0,0,0,0,0,0,0,0,0,CLE,te
Dawson Knox,0,0,0,8,109,0,0,0,0,0,0,0,0,0,1,BUF,te
De'Michael Harris,4,47,0,9,78,0,0,0,0,0,0,0,0,0,0,IND,NA
DeAndre Carter,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,HOU,NA
DeAndre Hopkins,0,0,0,72,912,4,0,0,0,0,0,0,0,0,1,ARI,wr
DeAndre Washington,5,7,0,1,2,0,0,0,0,0,0,0,0,0,0,2TM,NA
Dede Westbrook,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,JAX,NA
Deebo Samuel,6,14,0,16,185,1,0,0,0,0,0,0,0,0,0,SFO,wr
DeeJay Dallas,30,101,2,15,100,1,0,0,0,0,0,0,0,0,0,SEA,rb
Demarcus Robinson,0,0,0,27,264,2,0,0,0,0,0,0,0,0,1,KAN,wr
Demetrius Harris,0,0,0,7,45,0,0,0,0,0,0,0,0,0,0,CHI,te
Denzel Mims,0,0,0,13,217,0,0,0,0,0,0,0,0,0,0,NYJ,wr
Deon Yelder,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,KAN,NA
Deontay Burnett,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,PHI,NA
Deonte Harris,6,51,0,20,186,1,0,0,0,0,0,0,0,0,3,NOR,wr
Derek Carr,30,124,0,0,0,0,219,314,2431,19,3,0,0,0,8,LVR,qb
Derek Carrier,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,LVR,NA
Derrick Henry,229,1079,9,12,86,0,0,0,0,0,0,0,0,0,0,TEN,rb
DeSean Jackson,1,12,0,13,155,0,0,0,0,0,0,0,0,0,0,PHI,wr
Deshaun Watson,54,269,2,0,0,0,233,338,2883,20,5,0,0,0,3,HOU,qb
DeVante Parker,0,0,0,44,523,4,0,0,0,0,0,0,0,0,0,MIA,wr
Devin Duvernay,2,41,0,15,179,0,0,0,0,0,0,0,0,0,0,BAL,wr
Devin Singletary,99,401,1,25,187,0,0,0,0,0,0,0,0,0,0,BUF,rb
Devine Ozigbo,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,JAX,NA
Devonta Freeman,54,172,1,7,58,0,0,0,0,0,0,0,0,0,0,NYG,rb
Devontae Booker,54,320,3,10,65,0,0,0,0,0,0,0,0,0,1,LVR,rb
Dexter Williams,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,NA
Dez Bryant,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,BAL,NA
Dion Lewis,19,59,1,16,106,1,0,0,0,0,0,0,0,0,1,NYG,rb
Diontae Johnson,2,13,0,49,537,4,0,0,0,0,0,0,0,0,1,PIT,wr
Diontae Spencer,1,9,0,1,7,0,0,0,0,0,0,0,0,0,0,DEN,NA
Donald Parham,0,0,0,3,54,2,0,0,0,0,0,0,0,0,0,LAC,te
Donovan Peoples-Jones,0,0,0,5,72,1,0,0,0,0,0,0,0,0,0,CLE,wr
Donte Moncrief,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,NWE,NA
Dontrell Hilliard,9,48,0,1,2,0,0,0,0,0,0,0,0,0,0,CLE,NA
Dontrelle Inman,0,0,0,17,148,2,0,0,0,0,0,0,0,0,1,WAS,wr
Drew Brees,15,1,2,0,0,0,219,298,2196,18,3,0,0,0,5,NOR,qb
Drew Lock,24,88,2,0,0,0,149,268,1767,7,11,0,0,0,5,DEN,qb
Drew Sample,0,0,0,22,212,0,0,0,0,0,0,0,0,0,0,CIN,te
Duke Johnson,58,164,1,17,129,0,0,0,0,0,0,0,0,0,2,HOU,rb
Durham Smythe,0,0,0,9,85,2,0,0,0,0,0,0,0,0,0,MIA,te
Dustin Hopkins,0,0,0,0,0,0,0,0,0,0,0,20,14,18,0,WAS,k
Dwayne Haskins,13,30,1,0,0,0,89,146,939,4,3,0,0,0,4,WAS,qb
Dwayne Washington,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR,NA
Easton Stick,1,-2,0,0,0,0,1,1,4,0,0,0,0,0,0,LAC,NA
Elijhaa Penny,3,5,0,1,11,0,0,0,0,0,0,0,0,0,0,NYG,NA
Emmanuel Sanders,0,0,0,35,413,3,0,0,0,0,0,0,0,0,1,NOR,wr
Equanimeous St. Brown,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,GNB,wr
Eric Ebron,0,0,0,35,359,4,0,0,0,0,0,0,0,0,1,PIT,te
Eric Fisher,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,KAN,t
Eric Saubert,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,JAX,te
Evan Engram,5,21,1,38,347,1,0,0,0,0,0,0,0,0,0,NYG,te
Ezekiel Elliott,171,675,5,38,249,2,0,0,0,0,0,0,0,0,5,DAL,rb
Foster Moreau,0,0,0,4,64,1,0,0,0,0,0,0,0,0,0,LVR,te
Frank Gore,123,447,1,10,58,0,0,0,0,0,0,0,0,0,0,NYJ,rb
Freddie Swain,0,0,0,10,134,1,0,0,0,0,0,0,0,0,0,SEA,wr
Gabe Nabers,1,4,0,4,20,2,0,0,0,0,0,0,0,0,0,LAC,rb
Gabriel Davis,1,0,0,19,275,3,0,0,0,0,0,0,0,0,0,BUF,wr
Gardner Minshew II,25,122,1,1,0,0,176,267,1855,13,5,0,0,0,4,JAX,qb
Garrett Gilbert,3,28,0,0,0,0,21,38,243,1,1,0,0,0,0,DAL,qb
Geoff Swaim,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,TEN,te
George Kittle,2,17,0,37,474,2,0,0,0,0,0,0,0,0,0,SFO,te
Gerald Everett,1,2,1,26,282,1,0,0,0,0,0,0,0,0,1,LAR,te
Giovani Bernard,57,191,2,32,244,2,0,0,0,0,0,0,0,0,0,CIN,rb
Golden Tate,0,0,0,24,270,2,1,1,18,0,0,0,0,0,0,NYG,wr
Graham Gano,0,0,0,0,0,0,0,0,0,0,0,22,21,16,0,NYG,k
Greg Olsen,0,0,0,23,224,1,0,0,0,0,0,0,0,0,0,SEA,te
Greg Ward,2,-4,0,40,291,3,0,0,0,0,0,0,0,0,2,PHI,wr
Greg Zuerlein,0,0,0,0,0,0,0,0,0,0,0,21,18,17,0,DAL,k
Gunner Olszewski,4,22,0,2,10,0,0,0,0,0,0,0,0,0,1,NWE,wr
Gus Edwards,85,376,3,3,42,0,0,0,0,0,0,0,0,0,1,BAL,rb
Harrison Bryant,0,0,0,15,151,3,0,0,0,0,0,0,0,0,1,CLE,te
Harrison Butker,0,0,0,0,0,0,0,0,0,0,0,17,15,32,0,KAN,k
Hayden Hurst,0,0,0,37,411,3,0,0,0,0,0,0,0,0,0,ATL,te
Henry Ruggs III,6,44,0,14,256,1,0,0,0,0,0,0,0,0,0,LVR,wr
Hunter Henry,0,0,0,41,435,3,0,0,0,0,0,0,0,0,0,LAC,te
Hunter Renfrow,0,0,0,31,436,2,0,0,0,0,0,0,0,0,1,LVR,wr
Ian Thomas,0,0,0,12,93,1,0,0,0,0,0,0,0,0,1,CAR,te
Irv Smith Jr.,0,0,0,15,182,2,0,0,0,0,0,0,0,0,0,MIN,te
Isaac Nauta,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,DET,NA
Isaiah Ford,0,0,0,18,184,0,0,0,0,0,0,0,0,0,0,MIA,wr
Isaiah McKenzie,5,5,0,16,140,2,1,1,12,1,0,0,0,0,0,BUF,wr
Isaiah Wright,3,16,0,23,168,0,0,0,0,0,0,0,0,0,3,WAS,wr
Isaiah Zuber,2,21,0,2,29,0,0,0,0,0,0,0,0,0,0,NWE,NA
Ito Smith,13,46,0,7,43,0,0,0,0,0,0,0,0,0,0,ATL,rb
J.D. McKissic,49,217,1,44,317,0,0,0,0,0,0,0,0,0,2,WAS,rb
J.J. Arcega-Whiteside,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,PHI,NA
J.J. Taylor,16,70,0,1,4,0,0,0,0,0,0,0,0,0,0,NWE,rb
J.K. Dobbins,72,380,3,17,103,0,0,0,0,0,0,0,0,0,0,BAL,rb
Jace Sternberger,0,0,0,11,109,1,0,0,0,0,0,0,0,0,0,GNB,wr
Jack Doyle,0,0,0,10,114,3,0,0,0,0,0,0,0,0,1,IND,te
Jacob Hollister,0,0,0,14,118,1,0,0,0,0,0,0,0,0,0,SEA,te
Jacoby Brissett,5,11,1,0,0,0,2,5,17,0,0,0,0,0,0,IND,NA
Jaeden Graham,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,ATL,NA
Jake Butt,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,DEN,te
Jake Elliott,0,0,0,0,0,0,0,0,0,0,0,14,10,14,0,PHI,k
Jake Luton,1,13,1,0,0,0,60,110,624,2,6,0,0,0,2,JAX,qb
Jakeem Grant,3,20,0,24,241,1,0,0,0,0,0,0,0,0,1,MIA,wr
Jakob Johnson,0,0,0,7,34,1,0,0,0,0,0,0,0,0,1,NWE,fb
Jakobi Meyers,1,2,0,31,391,0,1,1,24,1,0,0,0,0,0,NWE,wr
Jalen Guyton,1,-4,0,15,298,3,0,0,0,0,0,0,0,0,0,LAC,wr
Jalen Hurts,12,56,0,1,3,0,2,2,27,0,0,0,0,0,3,PHI,rb
Jalen Reagor,1,6,0,16,211,1,0,0,0,0,0,0,0,0,1,PHI,wr
Jalen Richard,14,83,1,12,90,0,0,0,0,0,0,0,0,0,0,LVR,rb
Jamaal Williams,81,336,1,27,212,1,0,0,0,0,0,0,0,0,0,GNB,rb
Jamal Agnew,3,15,0,9,48,0,0,0,0,0,0,0,0,0,1,DET,NA
Jameis Winston,7,-5,0,0,0,0,7,11,75,0,0,0,0,0,0,NOR,qb
James Conner,145,645,5,25,145,0,0,0,0,0,0,0,0,0,1,PIT,rb
James O'Shaughnessy,0,0,0,16,156,0,0,0,0,0,0,0,0,0,0,JAX,te
James Proche,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,BAL,NA
James Robinson,172,762,5,31,249,2,0,0,0,0,0,0,0,0,2,JAX,rb
James Washington,0,0,0,21,244,3,0,0,0,0,0,0,0,0,0,PIT,wr
James White,21,70,0,33,267,0,0,0,0,0,0,0,0,0,1,NWE,wr
Jamie Gillan,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,CLE,p
Jamison Crowder,0,0,0,32,425,3,0,0,0,0,0,0,0,0,0,NYJ,wr
JaMycal Hasty,39,148,1,7,33,0,0,0,0,0,0,0,0,0,1,SFO,rb
Jared Cook,0,0,0,22,285,4,0,0,0,0,0,0,0,0,1,NOR,te
Jared Goff,30,44,2,0,0,0,252,372,2823,16,8,0,0,0,6,LAR,qb
Jarrett Stidham,4,6,0,0,0,0,11,23,124,1,3,0,0,0,0,NWE,qb
Jarvis Landry,3,7,0,38,471,0,2,2,56,1,0,0,0,0,0,CLE,wr
Jason Cabinda,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,DET,mlb
Jason Croom,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,PHI,NA
Jason Huntley,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,NA
Jason Myers,0,0,0,0,0,0,0,0,0,0,0,12,12,36,0,SEA,k
Jason Sanders,0,0,0,0,0,0,0,0,0,0,0,23,22,24,0,MIA,k
Jason Witten,0,0,0,11,57,2,0,0,0,0,0,0,0,0,0,LVR,te
Javon Wims,0,0,0,5,35,1,0,0,0,0,0,0,0,0,0,CHI,wr
Jaydon Mickens,0,0,0,7,58,0,0,0,0,0,0,0,0,0,0,TAM,NA
Jaylen Samuels,3,8,0,2,5,0,0,0,0,0,0,0,0,0,0,PIT,NA
Jeff Driskel,6,28,0,0,0,0,35,64,432,3,2,0,0,0,0,DEN,qb
Jeff Heath,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,ss
Jeff Smith,0,0,0,15,146,0,0,0,0,0,0,0,0,0,0,NYJ,wr
Jeff Wilson,38,163,4,6,75,1,0,0,0,0,0,0,0,0,0,SFO,rb
Jeremy Chinn,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,fs
Jeremy McNichols,26,173,0,6,29,0,0,0,0,0,0,0,0,0,0,TEN,rb
Jeremy Sprinkle,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,WAS,te
Jerick McKinnon,77,294,5,25,186,1,0,0,0,0,0,0,0,0,0,SFO,rb
Jerry Jeudy,0,0,0,37,589,2,0,0,0,0,0,0,0,0,2,DEN,wr
Jesse James,0,0,0,10,97,1,0,0,0,0,0,0,0,0,0,DET,te
Jimmy Garoppolo,10,25,0,0,0,0,94,140,1096,7,5,0,0,0,2,SFO,qb
Jimmy Graham,0,0,0,35,302,5,0,0,0,0,0,0,0,0,1,CHI,te
